t_mono,changed,ch0,ch1,ch2,ch3,ch4,ch5,ch6
479839.633296,1,-0.717984,0.0150754,0.993459,-2.24299,0.519048,2.46051,0.651227
479839.636883,1,-0.71799,0.0150834,0.993461,-2.24299,0.519048,2.46051,0.65123
479839.642297,1,-0.717986,0.0150798,0.993457,-2.24299,0.519049,2.46051,0.651237
479839.647261,1,-0.717985,0.0150817,0.993457,-2.24299,0.519049,2.46051,0.651235
479839.651823,1,-0.717986,0.0150759,0.993461,-2.24299,0.51905,2.46051,0.651232
479839.656861,1,-0.717985,0.0150722,0.993459,-2.24299,0.51905,2.46051,0.65123
479839.661874,1,-0.717984,0.0150783,0.99346,-2.24299,0.519045,2.4605,0.651235
479839.666856,1,-0.717982,0.0150739,0.993459,-2.24299,0.519043,2.46051,0.651237
479839.671854,1,-0.71798,0.015074,0.993461,-2.24299,0.519048,2.46051,0.651235
479839.676838,1,-0.717987,0.0150785,0.993457,-2.24299,0.519047,2.46051,0.651235
479839.681888,1,-0.717986,0.0150759,0.993459,-2.24299,0.519044,2.4605,0.651234
479839.686900,1,-0.717984,0.0150737,0.993461,-2.24299,0.519048,2.4605,0.651231
479839.692066,1,-0.717984,0.0150729,0.993456,-2.24299,0.519048,2.4605,0.651234
479839.696873,1,-0.717986,0.0150738,0.993455,-2.24299,0.519045,2.46051,0.651233
479839.701927,1,-0.717984,0.0150724,0.993464,-2.24299,0.519044,2.46051,0.651235
479839.706857,1,-0.717984,0.0150797,0.993459,-2.24299,0.519049,2.46051,0.651234
479839.711851,1,-0.717986,0.0150758,0.993457,-2.24298,0.519046,2.46051,0.651235
479839.716846,1,-0.717988,0.0150783,0.993455,-2.24299,0.51905,2.4605,0.651234
479839.721847,1,-0.717982,0.0150799,0.993459,-2.24299,0.51905,2.46051,0.651231
479839.726824,1,-0.717984,0.0150797,0.993459,-2.24299,0.519048,2.46051,0.651232
479839.731804,1,-0.71799,0.015077,0.993459,-2.24299,0.51905,2.46051,0.651234
479839.736856,1,-0.717985,0.0150767,0.993457,-2.24299,0.519045,2.46051,0.651238
479839.741801,1,-0.717985,0.0150793,0.993457,-2.24299,0.51905,2.46051,0.65123
479839.746831,1,-0.71798,0.0150759,0.993459,-2.24299,0.51905,2.46051,0.651232
479839.751827,1,-0.717986,0.0150777,0.993455,-2.24299,0.519045,2.4605,0.651234
479839.756835,1,-0.717984,0.0150799,0.993459,-2.24299,0.519047,2.4605,0.651228
479839.761882,1,-0.717987,0.015078,0.993461,-2.24299,0.519047,2.46051,0.651234
479839.766840,1,-0.717984,0.01508,0.993461,-2.24299,0.519047,2.46051,0.651237
479839.771912,1,-0.717985,0.0150767,0.993457,-2.24299,0.519045,2.46051,0.651233
479839.776853,1,-0.717989,0.015078,0.993455,-2.24299,0.519049,2.4605,0.651237
479839.781845,1,-0.717985,0.0150767,0.993461,-2.24299,0.51905,2.46051,0.651235
479839.786824,1,-0.717987,0.01508,0.993455,-2.24299,0.519049,2.46051,0.651232
479839.791826,1,-0.717984,0.0150797,0.993457,-2.24299,0.519048,2.4605,0.651233
479839.796934,1,-0.717985,0.0150781,0.993459,-2.24299,0.519054,2.46051,0.651233
479839.801854,1,-0.717983,0.0150761,0.99346,-2.24299,0.519048,2.46051,0.651236
479839.806935,1,-0.717987,0.0150762,0.993461,-2.24299,0.519049,2.46051,0.651238
479839.811865,1,-0.717987,0.0150776,0.993461,-2.24299,0.51905,2.46051,0.651229
479839.816863,1,-0.717984,0.0150766,0.993457,-2.24299,0.519049,2.46051,0.651236
479839.821840,1,-0.717985,0.0150804,0.993457,-2.24299,0.519047,2.4605,0.651231
479839.826908,1,-0.717985,0.0150794,0.993461,-2.24299,0.519049,2.4605,0.651234
479839.831821,1,-0.717987,0.0150796,0.993457,-2.24299,0.519049,2.46051,0.651233
479839.836896,1,-0.717988,0.015078,0.993455,-2.24299,0.519049,2.46051,0.651238
479839.841763,1,-0.717987,0.0150759,0.993459,-2.24299,0.519047,2.4605,0.651236
479839.846836,1,-0.717984,0.0150759,0.993459,-2.24299,0.519046,2.4605,0.651235
479839.851818,1,-0.717985,0.0150776,0.993455,-2.24299,0.519046,2.46051,0.651228
479839.856880,1,-0.717984,0.0150766,0.993457,-2.24299,0.519049,2.4605,0.651235
479839.861845,1,-0.71799,0.0150759,0.993457,-2.24299,0.519047,2.46051,0.651228
479839.866846,1,-0.717985,0.0150777,0.993451,-2.24299,0.519048,2.46051,0.651233
479839.871881,1,-0.717984,0.0150797,0.993457,-2.24299,0.519051,2.46051,0.651231
479839.876823,1,-0.717988,0.0150766,0.993459,-2.24299,0.519048,2.46051,0.651238
479839.881851,1,-0.717984,0.0150777,0.993459,-2.24299,0.519053,2.46051,0.651237
479839.886895,1,-0.717982,0.0150793,0.993461,-2.24299,0.519045,2.46051,0.651234
479839.891904,1,-0.717984,0.015076,0.993463,-2.24299,0.519048,2.46051,0.651236
479839.896897,1,-0.71799,0.0150835,0.993463,-2.24299,0.519049,2.46051,0.651239
479839.901901,1,-0.717985,0.0150739,0.993457,-2.24299,0.519048,2.46051,0.651233
479839.906876,1,-0.71799,0.0150782,0.993461,-2.24299,0.519048,2.46051,0.651231
479839.911883,1,-0.717986,0.0150793,0.993455,-2.24299,0.51905,2.46051,0.651238
479839.916879,1,-0.717987,0.0150793,0.993458,-2.24299,0.519043,2.46051,0.651231
479839.921825,1,-0.717985,0.0150778,0.993459,-2.24298,0.519052,2.46051,0.651234
479839.926853,1,-0.717985,0.0150776,0.993457,-2.24298,0.51905,2.46051,0.651235
479839.931818,1,-0.717984,0.0150776,0.99346,-2.24299,0.519047,2.46051,0.651231
479839.936871,1,-0.717988,0.0150759,0.993457,-2.24299,0.519047,2.46051,0.651237
479839.941809,1,-0.717986,0.0150783,0.99346,-2.24299,0.519049,2.46051,0.65123
479839.946812,1,-0.717984,0.0150793,0.993458,-2.24299,0.519045,2.46051,0.651229
479839.951845,1,-0.717984,0.0150759,0.993457,-2.24299,0.519046,2.46051,0.651231
479839.956840,1,-0.717985,0.0150766,0.993457,-2.24299,0.519045,2.46051,0.651236
479839.961849,1,-0.717984,0.0150746,0.993461,-2.24299,0.519046,2.46051,0.65123
479839.966856,1,-0.717984,0.0150793,0.993463,-2.24299,0.519049,2.4605,0.651236
479839.971879,1,-0.717982,0.0150805,0.993455,-2.24299,0.519047,2.46051,0.65123
479839.976820,1,-0.717986,0.0150776,0.993461,-2.24299,0.519049,2.46051,0.651234
479839.981889,1,-0.717988,0.0150759,0.993459,-2.24299,0.519043,2.46051,0.651234
479839.986863,1,-0.717986,0.015074,0.993461,-2.24299,0.519048,2.4605,0.651238
479839.991880,1,-0.717983,0.0150778,0.993459,-2.24299,0.519049,2.46051,0.651231
479839.996872,1,-0.717987,0.0150776,0.993456,-2.24299,0.519045,2.4605,0.651236
479840.001910,1,-0.717985,0.015078,0.993457,-2.24299,0.519048,2.46051,0.651234
479840.006866,1,-0.717986,0.0150793,0.993461,-2.24299,0.519046,2.46051,0.651238
479840.011814,1,-0.717986,0.0150793,0.993455,-2.24299,0.519045,2.46051,0.651236
479840.016878,1,-0.717988,0.0150776,0.993459,-2.24299,0.519049,2.46051,0.651239
479840.021838,1,-0.717984,0.0150739,0.993457,-2.24299,0.51905,2.46051,0.651231
479840.026889,1,-0.717983,0.0150779,0.993457,-2.24299,0.519049,2.4605,0.651237
479840.031815,1,-0.717988,0.0150797,0.993459,-2.24299,0.519047,2.46051,0.651236
479840.036893,1,-0.717987,0.0150781,0.993461,-2.24299,0.519045,2.46051,0.651231
479840.041762,1,-0.717986,0.0150759,0.993455,-2.24299,0.519049,2.4605,0.651235
479840.046874,1,-0.717985,0.0150783,0.993459,-2.24299,0.519045,2.46051,0.651236
479840.051845,1,-0.717986,0.0150759,0.993457,-2.24299,0.519048,2.46051,0.651233
479840.056853,1,-0.717984,0.015076,0.993463,-2.24299,0.519046,2.46051,0.651232
479840.061867,1,-0.717984,0.0150705,0.993459,-2.24299,0.519047,2.46051,0.651229
479840.066894,1,-0.717984,0.0150762,0.993457,-2.24299,0.51905,2.4605,0.65123
479840.071889,1,-0.717985,0.0150759,0.993457,-2.24299,0.519048,2.46051,0.651231
479840.076845,1,-0.717986,0.0150794,0.993461,-2.24299,0.519049,2.46051,0.651237
479840.081827,1,-0.717987,0.0150793,0.993459,-2.24299,0.519045,2.46051,0.651231
479840.086860,1,-0.717982,0.0150776,0.993458,-2.24299,0.519051,2.46051,0.651234
479840.091831,1,-0.717986,0.0150778,0.993458,-2.24299,0.519044,2.46051,0.651236
479840.096870,1,-0.717986,0.0150759,0.993459,-2.24299,0.519047,2.46051,0.651231
479840.101921,1,-0.71799,0.0150776,0.993461,-2.24299,0.519045,2.46051,0.651235
479840.106881,1,-0.717986,0.015076,0.993459,-2.24299,0.519046,2.46051,0.651236
479840.111827,1,-0.717985,0.0150814,0.993463,-2.24299,0.519049,2.46051,0.651234
479840.116876,1,-0.717986,0.0150793,0.993458,-2.24299,0.519048,2.4605,0.651236
479840.121896,1,-0.71799,0.0150777,0.993455,-2.24299,0.51905,2.46051,0.651236
479840.126889,1,-0.717982,0.0150822,0.993455,-2.24299,0.519049,2.4605,0.651228
479840.131842,1,-0.717984,0.0150787,0.993453,-2.24299,0.519044,2.46051,0.651237
479840.136865,1,-0.717985,0.0150722,0.993458,-2.24299,0.519049,2.4605,0.651232
479840.141818,1,-0.717986,0.0150831,0.993457,-2.24299,0.519049,2.46051,0.651233
479840.146816,1,-0.717985,0.0150781,0.993453,-2.24299,0.519045,2.46051,0.651234
479840.151848,1,-0.717984,0.0150785,0.993457,-2.24299,0.519049,2.46051,0.651236
479840.156874,1,-0.717984,0.0150815,0.993458,-2.24299,0.519049,2.4605,0.651232
479840.161884,1,-0.717984,0.01508,0.993455,-2.24299,0.519049,2.46051,0.651235
479840.166839,1,-0.717982,0.0150759,0.993459,-2.24299,0.519049,2.46051,0.651231
479840.171828,1,-0.717985,0.0150851,0.993461,-2.24299,0.519049,2.46051,0.65123
479840.176831,1,-0.717987,0.0150741,0.993459,-2.243,0.519045,2.46051,0.651232
479840.181819,1,-0.717984,0.0150776,0.993459,-2.24299,0.519047,2.46051,0.651226
479840.186835,1,-0.717988,0.0150802,0.993461,-2.24299,0.519048,2.46051,0.651233
479840.191826,1,-0.717988,0.0150778,0.993455,-2.24299,0.51905,2.46051,0.651235
479840.197026,1,-0.717988,0.0150759,0.993459,-2.24299,0.519047,2.46051,0.651228
479840.201875,1,-0.717986,0.0150778,0.993458,-2.24299,0.519048,2.46051,0.65124
479840.206869,1,-0.717988,0.0150813,0.993457,-2.24299,0.519049,2.46051,0.651237
479840.211799,1,-0.717984,0.0150801,0.993458,-2.24299,0.519048,2.46051,0.651235
479840.216841,1,-0.717985,0.0150795,0.993459,-2.24299,0.519051,2.46051,0.651233
479840.221857,1,-0.717988,0.0150815,0.993461,-2.24299,0.519048,2.46051,0.651236
479840.226840,1,-0.717986,0.0150715,0.993457,-2.24299,0.519042,2.46051,0.651232
479840.231805,1,-0.717988,0.0150783,0.993457,-2.24299,0.519047,2.46051,0.651236
479840.236851,1,-0.717986,0.0150776,0.993461,-2.24299,0.519047,2.46051,0.65123
479840.241812,1,-0.717986,0.015078,0.993463,-2.24298,0.519049,2.46051,0.651235
479840.246843,1,-0.717984,0.0150801,0.993459,-2.24299,0.519049,2.4605,0.651233
479840.251835,1,-0.717985,0.0150744,0.993461,-2.24299,0.519049,2.46051,0.651232
479840.256829,1,-0.717989,0.0150799,0.993459,-2.24299,0.519049,2.46051,0.651235
479840.261840,1,-0.717984,0.015075,0.993457,-2.24299,0.519049,2.46051,0.65123
479840.266856,1,-0.717987,0.0150793,0.993457,-2.24299,0.519049,2.4605,0.651229
479840.271908,1,-0.717984,0.0150762,0.993459,-2.24299,0.519052,2.4605,0.651227
479840.276812,1,-0.717985,0.0150778,0.993462,-2.24299,0.519049,2.4605,0.651232
479840.281840,1,-0.717985,0.015078,0.993455,-2.24299,0.519047,2.46051,0.651238
479840.286852,1,-0.717984,0.0150776,0.993461,-2.24299,0.519044,2.46051,0.651239
479840.291861,1,-0.71799,0.0150797,0.993457,-2.24299,0.519047,2.46051,0.651232
479840.296872,1,-0.717984,0.0150793,0.993457,-2.24299,0.519049,2.46051,0.651237
479840.301885,1,-0.717987,0.0150797,0.993461,-2.24299,0.519045,2.46051,0.651231
479840.307345,1,-0.717988,0.0150776,0.993457,-2.24299,0.519044,2.46051,0.651235
479840.311901,1,-0.717987,0.0150804,0.993457,-2.24299,0.51905,2.46051,0.651236
479840.316907,1,-0.717985,0.0150786,0.993455,-2.24299,0.519048,2.46051,0.651236
479840.321902,1,-0.717989,0.0150749,0.993459,-2.24298,0.519045,2.46051,0.651232
479840.326931,1,-0.717989,0.0150759,0.993457,-2.24299,0.519047,2.46051,0.651231
479840.331860,1,-0.717982,0.0150787,0.993457,-2.24299,0.51905,2.46051,0.651233
479840.336947,1,-0.717985,0.015076,0.993457,-2.24299,0.519048,2.46051,0.651231
479840.341829,1,-0.717984,0.0150776,0.993461,-2.24299,0.519046,2.46051,0.651231
479840.346866,1,-0.717988,0.015076,0.993461,-2.24299,0.519046,2.4605,0.651229
479840.351927,1,-0.717986,0.0150761,0.993459,-2.24299,0.519047,2.46051,0.651239
479840.356964,1,-0.717986,0.0150795,0.993459,-2.24299,0.519047,2.46051,0.651239
479840.361901,1,-0.717988,0.0150817,0.993461,-2.24299,0.519048,2.46051,0.651234
479840.366941,1,-0.717982,0.0150777,0.993459,-2.24299,0.519045,2.4605,0.65123
479840.371956,1,-0.71799,0.01508,0.993459,-2.24299,0.519049,2.46051,0.651236
479840.376884,1,-0.717986,0.0150766,0.993462,-2.24299,0.519048,2.46051,0.65124
479840.381935,1,-0.717984,0.0150792,0.993461,-2.24299,0.519045,2.46051,0.651236
479840.386882,1,-0.717986,0.0150769,0.993455,-2.24299,0.519049,2.46051,0.651235
479840.391898,1,-0.717989,0.0150759,0.993457,-2.24299,0.519046,2.46051,0.651231
479840.396947,1,-0.717988,0.0150759,0.993459,-2.24299,0.519049,2.46051,0.651233
479840.401933,1,-0.717987,0.0150758,0.99346,-2.24299,0.519049,2.46051,0.651235
479840.406946,1,-0.717985,0.0150762,0.993457,-2.24299,0.519049,2.46051,0.65123
479840.411806,1,-0.717982,0.0150778,0.993457,-2.24299,0.519049,2.46051,0.651231
479840.416868,1,-0.717987,0.0150761,0.993454,-2.24299,0.519045,2.46051,0.651238
479840.421871,1,-0.717982,0.0150806,0.993457,-2.24299,0.519049,2.46051,0.651236
479840.426866,1,-0.717989,0.0150777,0.993462,-2.24299,0.51905,2.46051,0.651235
479840.431776,1,-0.717985,0.0150759,0.993455,-2.24299,0.519051,2.46051,0.651232
479840.436863,1,-0.717981,0.015078,0.993461,-2.24299,0.519048,2.4605,0.651228
479840.441831,1,-0.717985,0.0150759,0.993456,-2.24299,0.519046,2.4605,0.651232
479840.446856,1,-0.717984,0.01508,0.993453,-2.24299,0.519046,2.46051,0.651234
479840.451875,1,-0.717985,0.015076,0.993457,-2.24299,0.519047,2.46051,0.651236
479840.456917,1,-0.717985,0.0150776,0.993459,-2.24299,0.519049,2.46051,0.651232
479840.461879,1,-0.717988,0.0150795,0.993456,-2.24299,0.519049,2.46051,0.651229
479840.467714,1,-0.717986,0.0150794,0.993457,-2.24299,0.51905,2.46051,0.651237
479840.511758,1,-0.717989,0.0150784,0.993457,-2.24299,0.519045,2.46051,0.651232
479840.512362,1,-0.717984,0.0150776,0.993459,-2.24299,0.51905,2.4605,0.651231
479840.560879,1,-0.717984,0.0150741,0.993459,-2.24299,0.519048,2.46051,0.651229
479840.561368,1,-0.717984,0.0150783,0.993461,-2.24299,0.519047,2.46051,0.651229
479840.561892,0,-0.717984,0.0150783,0.993461,-2.24299,0.519047,2.46051,0.651229
479840.585788,1,-0.71799,0.0150794,0.993459,-2.24299,0.519046,2.4605,0.651234
479840.586877,1,-0.71799,0.0150739,0.993457,-2.24299,0.519049,2.4605,0.651232
479840.595477,1,-0.717984,0.0150776,0.993456,-2.24299,0.519049,2.4605,0.651238
479840.596857,1,-0.71799,0.0150759,0.993458,-2.24299,0.519049,2.46051,0.65123
479840.601903,1,-0.717984,0.015082,0.993459,-2.24299,0.519044,2.46051,0.651236
479840.606894,1,-0.717986,0.015074,0.993459,-2.24299,0.519047,2.46051,0.651234
479840.611863,1,-0.717982,0.0150766,0.993459,-2.24299,0.519048,2.46051,0.651233
479840.616910,1,-0.717984,0.015078,0.993457,-2.24299,0.519047,2.46051,0.65123
479840.621885,1,-0.717986,0.0150777,0.993459,-2.24299,0.51905,2.46051,0.651231
479840.626900,1,-0.717984,0.0150722,0.993457,-2.24299,0.519048,2.46051,0.651229
479840.631849,1,-0.717986,0.0150746,0.993457,-2.24299,0.51905,2.4605,0.651236
479840.636870,1,-0.717985,0.0150785,0.993459,-2.24299,0.519049,2.46051,0.651239
479840.641816,1,-0.717986,0.0150759,0.993459,-2.24299,0.519045,2.4605,0.651232
479840.646861,1,-0.71798,0.0150776,0.993465,-2.24299,0.519048,2.46051,0.651237
479840.651838,1,-0.717984,0.0150785,0.993461,-2.24299,0.519047,2.46051,0.651227
479840.656841,1,-0.717986,0.0150766,0.993457,-2.24299,0.519048,2.46051,0.651235
479840.661863,1,-0.717984,0.0150798,0.993459,-2.24299,0.519046,2.4605,0.65123
479840.666852,1,-0.717985,0.0150783,0.993459,-2.24299,0.519049,2.46051,0.651235
479840.671901,1,-0.717982,0.0150778,0.993459,-2.24299,0.519045,2.46051,0.651236
479840.676803,1,-0.717985,0.0150794,0.993455,-2.24299,0.51905,2.46051,0.651234
479840.681859,1,-0.717984,0.0150793,0.993455,-2.24299,0.519047,2.46051,0.651239
479840.686893,1,-0.717986,0.0150793,0.993461,-2.24299,0.519047,2.46051,0.651241
479840.691936,1,-0.717986,0.0150759,0.993461,-2.24299,0.519044,2.46051,0.651234
479840.697055,1,-0.717987,0.0150768,0.993459,-2.24299,0.519047,2.46051,0.651238
479840.701940,1,-0.717984,0.0150759,0.993457,-2.24299,0.519048,2.46051,0.651232
479840.706912,1,-0.717986,0.0150759,0.993459,-2.24299,0.519049,2.46051,0.651236
479840.711857,1,-0.717982,0.0150793,0.993457,-2.24299,0.519044,2.46051,0.651228
479840.716844,1,-0.717984,0.0150779,0.993459,-2.24299,0.519045,2.46051,0.651233
479840.721907,1,-0.717984,0.0150778,0.993459,-2.24299,0.51905,2.46051,0.651233
479840.726866,1,-0.717986,0.0150797,0.993455,-2.24299,0.519049,2.46051,0.651236
479840.731830,1,-0.717985,0.0150776,0.993453,-2.24298,0.519049,2.46051,0.651233
479840.736841,1,-0.717986,0.0150741,0.993457,-2.24299,0.519047,2.46051,0.651234
479840.741827,1,-0.717984,0.0150814,0.993457,-2.24299,0.519046,2.46051,0.651232
479840.746845,1,-0.717984,0.0150797,0.993457,-2.24299,0.519048,2.46051,0.651235
479840.752121,1,-0.717985,0.0150766,0.993457,-2.24299,0.519049,2.46051,0.651229
479840.756917,1,-0.71798,0.0150746,0.993461,-2.24299,0.519046,2.46051,0.651232
479840.761879,1,-0.717982,0.0150766,0.993461,-2.24298,0.51905,2.4605,0.651232
479840.766849,1,-0.717986,0.0150725,0.993459,-2.24299,0.519045,2.46051,0.651232
479840.771881,1,-0.717986,0.0150762,0.993461,-2.24299,0.519044,2.46051,0.651229
479840.776828,1,-0.717987,0.015076,0.993455,-2.24299,0.519047,2.46051,0.651234
479840.781847,1,-0.717983,0.0150808,0.993457,-2.24298,0.519047,2.46051,0.651238
479840.786908,1,-0.717984,0.0150793,0.993455,-2.24299,0.519049,2.46051,0.651235
479840.791889,1,-0.717985,0.0150784,0.993457,-2.24299,0.519049,2.46051,0.651238
479840.796867,1,-0.717985,0.0150776,0.993455,-2.24299,0.519047,2.46051,0.651238
479840.801892,1,-0.71799,0.015074,0.993462,-2.24299,0.519048,2.46051,0.651227
479840.806887,1,-0.717984,0.0150793,0.993457,-2.24299,0.519048,2.46051,0.651236
479840.811840,1,-0.717984,0.015076,0.993461,-2.24299,0.519043,2.46051,0.651232
479840.816832,1,-0.71799,0.0150793,0.993459,-2.24299,0.519045,2.46051,0.651236
479840.821884,1,-0.71798,0.0150779,0.993457,-2.24299,0.519049,2.46051,0.651233
479840.826874,1,-0.717984,0.0150807,0.993459,-2.24299,0.519049,2.4605,0.651241
479840.831853,1,-0.717988,0.0150793,0.993463,-2.24299,0.519045,2.4605,0.651235
479840.836829,1,-0.717985,0.0150783,0.993461,-2.24299,0.519048,2.46051,0.651233
479840.841814,1,-0.717987,0.01508,0.993459,-2.24299,0.519048,2.46051,0.651235
479840.846817,1,-0.717988,0.0150739,0.993459,-2.24299,0.519047,2.46051,0.651231
479840.851845,1,-0.717986,0.0150758,0.993457,-2.24299,0.519047,2.46051,0.651235
479840.856847,1,-0.71798,0.0150797,0.993457,-2.24299,0.519041,2.4605,0.651235
479840.861864,1,-0.717985,0.0150823,0.993459,-2.24299,0.519049,2.46051,0.651237
479840.866837,1,-0.717985,0.0150798,0.993459,-2.24298,0.519044,2.46051,0.651233
479840.871880,1,-0.717988,0.0150791,0.993463,-2.24299,0.519047,2.46051,0.651232
479840.876821,1,-0.717986,0.0150793,0.993459,-2.24299,0.519049,2.46051,0.651231
479840.881893,1,-0.717987,0.0150821,0.993459,-2.24299,0.519044,2.46051,0.651233
479840.886877,1,-0.717986,0.015079,0.993459,-2.24299,0.519049,2.4605,0.651232
479840.891887,1,-0.717984,0.0150794,0.993457,-2.24299,0.519049,2.46051,0.651235
479840.896872,1,-0.717986,0.0150801,0.993459,-2.24299,0.519047,2.46051,0.651237
479840.901914,1,-0.717984,0.0150766,0.993455,-2.24299,0.519047,2.46051,0.651235
479840.906936,1,-0.717985,0.0150776,0.993455,-2.24299,0.519047,2.46051,0.651233
479840.912268,1,-0.717988,0.0150759,0.993459,-2.24299,0.519049,2.46051,0.651232
479840.916895,1,-0.717985,0.0150777,0.993457,-2.24299,0.519047,2.46051,0.651229
479840.921873,1,-0.717985,0.015078,0.993461,-2.24299,0.519049,2.46051,0.651237
479840.926893,1,-0.717982,0.0150776,0.993459,-2.24299,0.519044,2.46051,0.651234
479840.931836,1,-0.717984,0.0150776,0.993455,-2.24299,0.519045,2.4605,0.651238
479840.936894,1,-0.717987,0.0150767,0.993457,-2.24299,0.519047,2.46051,0.651235
479840.941816,1,-0.717986,0.0150776,0.993461,-2.24299,0.519048,2.46051,0.651234
479840.946856,1,-0.717989,0.0150766,0.993457,-2.24299,0.519046,2.46051,0.651233
479840.951876,1,-0.717983,0.0150778,0.993459,-2.24299,0.519048,2.46051,0.651231
479840.956843,1,-0.71799,0.0150797,0.993459,-2.24299,0.51905,2.46051,0.651234
479840.961867,1,-0.717984,0.0150794,0.993459,-2.24299,0.519049,2.46051,0.651238
479840.966836,1,-0.717984,0.0150776,0.993457,-2.24299,0.519049,2.46051,0.65123
479840.971869,1,-0.717985,0.0150737,0.993459,-2.24299,0.519046,2.46051,0.651233
479840.976848,1,-0.717991,0.0150744,0.993461,-2.24299,0.519051,2.46051,0.651233
479840.981848,1,-0.717985,0.0150809,0.993457,-2.24299,0.519045,2.4605,0.651233
479840.986865,1,-0.717985,0.0150763,0.993458,-2.24299,0.519045,2.4605,0.651237
479840.991934,1,-0.717985,0.0150817,0.993459,-2.24299,0.519049,2.46051,0.651233
479840.996864,1,-0.717988,0.0150761,0.993457,-2.24299,0.519049,2.46051,0.651239
479841.001871,1,-0.717987,0.0150778,0.993457,-2.24299,0.519046,2.46051,0.651234
479841.006876,1,-0.717985,0.0150759,0.993458,-2.24299,0.519045,2.46051,0.651235
479841.011821,1,-0.717984,0.0150776,0.993458,-2.24299,0.519046,2.46051,0.651233
479841.016843,1,-0.717985,0.0150766,0.993459,-2.24298,0.519051,2.46051,0.651238
479841.021893,1,-0.717985,0.0150804,0.993459,-2.24299,0.519045,2.46051,0.651229
479841.026876,1,-0.717984,0.0150768,0.993457,-2.24299,0.519044,2.46051,0.651228
479841.031788,1,-0.717982,0.0150785,0.993459,-2.24299,0.519046,2.4605,0.651229
479841.036877,1,-0.717989,0.0150797,0.993459,-2.24299,0.519049,2.46051,0.651234
479841.041830,1,-0.71799,0.0150758,0.993454,-2.24299,0.519051,2.46051,0.65123
